,_id,id_str,username,created_at,tweet,retweet_count,place,location,clean_tweets,len,Sentiment
0,5f41d7b10132c41028c76850,1297363646939426819,GpeDavila,Sun Aug 23 02:42:51 +0000 2020,"@lsalazar_xa @SergioSarmiento Belgica 861
Peru 831
España 617
Reino Unido 610
Italia 586
Suecia 575
Chile 564
USA 544
Brasil 537
Mexico 467",0,,,lsalazar xa sergiosarmiento belgica peru espa reino unido italia suecia chile usa brasil mexi,93,0
1,5f41d7b10132c41028c76852,1297363647677833216,kevinda19366854,Sun Aug 23 02:42:52 +0000 2020,RT @Thunder_Pantera: @guillier Costa Rica es muchísimo más neoliberal que #Chile. Allá jamás tendrían una Reforma Tributaria tan destructiv…,0,,"Santiago, Chile",thunder pantera guillier costa rica much simo m s neoliberal chile all jam s tendr an reforma tributaria tan destructiv,119,1
2,5f41d7b10132c41028c76854,1297363647770042368,j_arenal1,Sun Aug 23 02:42:52 +0000 2020,"RT @nymptw: Si alguna org necesita ya sabe 💜 super responsable 10/10

Ademas tambien hace coaching personalizado por si alguno necesita aiu…",0,,May the force be with you.,nymptw si alguna org necesita sabe super responsable ademas tambien hace aching personalizado si alguno necesita aiu,116,1
3,5f41d7b10132c41028c76856,1297363648059449345,Claudit78493136,Sun Aug 23 02:42:52 +0000 2020,RT @rioenlinea: Valdivia es la segunda ciudad con más humedales urbanos en Chile y la primera a nivel regional https://t.co/9gEfVWJ9GT #Val…,0,,,rioenlinea valdivia segunda ciudad n m s humedales urbanos chile primera nivel regional s t gefvwj gt val,105,0
4,5f41d7b20132c41028c76858,1297363650261520384,BelafontetheDon,Sun Aug 23 02:42:52 +0000 2020,Chile 😂😂😂 and they tryna bully us like “Do y’all want a freaky bitch or nah ?🙄💁🏾‍♀️” bitch 👁 🍠 fuckin FLABBERGASTED… https://t.co/eNYE72hdP2,0,,SC: Belafontedekid,chile and they tryna bully us like do all want freaky bitch or nah bitch fuckin flabbergasted s t enye hdp,106,0
5,5f41d7b20132c41028c7685a,1297363652878663682,William07035454,Sun Aug 23 02:42:53 +0000 2020,RT @pierrealee: Muy pronto volveremos a la calles. Parar para avanzar https://t.co/cbD5N52zHF #DuqueRenuncieYa,0,,,pierrealee pronto volveremos calles parar avanzar s t cbd n zhf duquerenuncieya,79,0
6,5f41d7b30132c41028c7685c,1297363657647587328,JClauFernandez,Sun Aug 23 02:42:54 +0000 2020,BILLETES DEL MUNDO: Chile https://t.co/w0i6D3KdAV,0,,BUENOS AIRES ARGENTINA,billetes mundo chile s t w i d kdav,35,0
7,5f41d7b30132c41028c7685e,1297363658612375552,PhantomF45,Sun Aug 23 02:42:54 +0000 2020,"RT @Asuperbia: Recoleta NO es la Comuna más transparente de Chile, por lo que el Comunicado Municipal por Cajas MIENTE. Daniel Jadue está a…",0,,,asuperbia re leta comuna m s transparente chile comunicado municipal cajas miente daniel jadue est,98,0
8,5f41d7b40132c41028c76860,1297363661011460098,JoseAnt51566620,Sun Aug 23 02:42:55 +0000 2020,"Al chile, mejor ni me hables",0,,,chile mejor hables,18,0
9,5f41d7b40132c41028c76862,1297363661367934976,AcueOficial,Sun Aug 23 02:42:55 +0000 2020,"RT @salmonresearch: “Chile has slapped a record $6.6 million fine on a Norwegian salmon producer for the 2018 escape of 690,000 antibiotic-…",0,,,salmonresearch chile slapped re rd million fine on norwegian salmon producer for the escape of antibiotic,105,1
10,5f41d7b40132c41028c76864,1297363661653147649,mavecchio,Sun Aug 23 02:42:55 +0000 2020,"RT @ManuelConecta: Recibí el video de un padre de familia el cual, luego de haber emigrado hacia Chile por necesidad, solicitaba una “torti…",0,,Venezuela,manuelconecta recib video padre familia luego haber emigrado hacia chile necesidad solicitaba to i,98,0
11,5f41d7b40132c41028c76866,1297363662710231041,MaEugeniaFuica,Sun Aug 23 02:42:55 +0000 2020,RT @PatriQta: El miedo cambia de bando!!! 👊  Acá estamos los de intelecto libre! Los que no se compran el discurso barato! Acá estamos los…,0,,"Santiago, Chile",patriqta miedo cambia bando ac intelecto libre mpran discurso barato ac,71,0
12,5f41d7b50132c41028c76868,1297363663985287170,juventinoquiroz,Sun Aug 23 02:42:56 +0000 2020,"RT @CicloviasCRA: ¿Se justifica limitar la RECREACIÓN al aire libre durante el confinamiento?

Este será el tema de este domingo 23/Ago en…",0,,Panamá,cicloviascra justifica limitar recreaci n aire libre nfinamiento ser tema domingo ago,85,0
13,5f41d7b50132c41028c7686a,1297363665008631808,edgalleguillos,Sun Aug 23 02:42:56 +0000 2020,22:42 Post en Chile https://t.co/kzjXtHIBp5,0,Chile,Santiago - Chile,post chile s t kzjxthibp,24,0
14,5f41d7b50132c41028c7686c,1297363665046450177,natigonzalez78,Sun Aug 23 02:42:56 +0000 2020,👏🏻👏🏻👏🏻,0,,Santiago Chile,,0,0
15,5f41d7b50132c41028c7686e,1297363666002681857,Esteban48207536,Sun Aug 23 02:42:56 +0000 2020,"#ESPNKnockOut  Saludos desde San Fernando ,Chile🇨🇱",0,,,espnknockout saludos san fernando chile,39,0
16,5f41d7b50132c41028c76870,1297363665956503552,luchopass1,Sun Aug 23 02:42:56 +0000 2020,"RT @Clauhiza: Qué  grande  mi viejo, 93 años, al ver a Piñera en la tv  grita ¡Es el peor presidente que ha tenido  Chile....igual a Pinoch…",0,,Metropolitana de Santiago,clauhiza qu grande viejo ver pi tv grita peor presidente chile igual pinoch,75,0
17,5f41d7b60132c41028c76872,1297363669584674816,naftikos7,Sun Aug 23 02:42:57 +0000 2020,RT @Yayi_preciosa: Estas son las famosas y macabras colas de los tiempos de la Unidad Popular en Chile.Una muestra para quienes no lo vivie…,0,,,yayi preciosa famosas macabras tiempos unidad popular chile muestra vivie,73,1
18,5f41d7b60132c41028c76874,1297363669685346305,Ashley4Wilx,Sun Aug 23 02:42:57 +0000 2020,RT @ekiloui: I’m stressed Chile 😩,0,,"Chicago, IL",ekiloui i m stressed chile,26,0
19,5f41d7b70132c41028c76876,1297363672206123008,alanmax127,Sun Aug 23 02:42:57 +0000 2020,"@LeProgresor @kikePea14 @ecapitan @ferdiazpoblete @elecciones_epch Mmm si en chile ya no hay ni derecha, los que ha… https://t.co/cio8XWwSh0",0,,Chile,leprogresor kikepea ecapitan ferdiazpoblete elecciones epch mmm si chile derecha s t cio xwwsh,94,0
20,5f41d7b70132c41028c76878,1297363673309224963,IsaNeira19,Sun Aug 23 02:42:58 +0000 2020,RT @ZanettiGerardo: Haciendo el viejo acto de Ponsio Pilatos lavándose las manos cuando los principales responsables de todo ésto son princ…,0,,,zanettigerardo haciendo viejo acto ponsio pilatos lav ndose manos principales responsables sto princ,100,0
21,5f41d7b80132c41028c7687a,1297363676987633666,juanfarias50,Sun Aug 23 02:42:59 +0000 2020,"RT @TuiterosDiestra: #RechazoGanaEnOctubre
Porque Chile no necesita una nueva Carta Magna. https://t.co/ZSGRfb3gT4",0,,"Quilicura, Chile",tuiterosdiestra rechazoganaenoctubre chile necesita nueva ca magna s t zsgrfb gt,80,0
22,5f41d7b80132c41028c7687c,1297363679118319618,emetedeme,Sun Aug 23 02:42:59 +0000 2020,"RT @clarincom: Piñera anunció la instalación de la red 5G: Chile será el primer país de Latinoamérica
https://t.co/HXy4ho5P88",0,,,clarin m pi anunci instalaci n red g chile ser primer pa s latinoam rica s t hxy ho p,85,0
23,5f41d7ba0132c41028c7687e,1297363687091712000,janecarvajal,Sun Aug 23 02:43:01 +0000 2020,RT @Edu_LaloJose: El mejor periodista en Chile por lejos es @DMatamala 👏🏻👏🏻👏🏻,0,,vivo en santiago de chile,edu lalojose mejor periodista chile lejos dmatamala,51,0
24,5f41d7bb0132c41028c76880,1297363689172017158,franktotti,Sun Aug 23 02:43:02 +0000 2020,"RT @sebaeyzaguirre7: Esta es la verdad.   Y aunque NO puedo revelar fuentes , es lo q realmente está pasando en Chile.  La quiere surfear y…",0,,"Santiago, Chile",sebaeyzaguirre verdad aunque puedo revelar fuentes q realmente est pasando chile quiere surfear,95,0
25,5f41d7bb0132c41028c76882,1297363690904313857,MAntonietavald2,Sun Aug 23 02:43:02 +0000 2020,"RT @mmccarquitecta: Y ahora saca la voz? hipócrita,el problema d la araucania llena d terroristas nacionales y extranjeros viene hace años…",0,,,mmccarquitecta ahora saca voz hip crita problema d araucania llena d terroristas nacionales extranjeros viene hace,114,0
26,5f41d7bc0132c41028c76884,1297363692762337280,banzona1,Sun Aug 23 02:43:02 +0000 2020,"JAMAS SE NEGOCIA CON TERRORISTAS

SE LES COMBATE! 

UNA CHILE LIBRE Y SOBERANO

DIOS, PATRIA Y FAMILIA 🇨🇱

8",0,,Chile,jamas negocia terroristas combate chile libre soberano dios patria familia,74,0
27,5f41d7bd0132c41028c76886,1297363697053171712,Jeka56678577,Sun Aug 23 02:43:03 +0000 2020,"RT @rodolfopereze: El Senador Girardi, narcotráfico y la relación que él hace con el 10% más rico de Chile, la interpelación final de Julio…",0,,Chile,rodolfopereze senador girardi nar tr fi relaci n l hace n m s ri chile interpelaci n final julio,96,0
28,5f41d7bd0132c41028c76888,1297363697782927361,Tahiel_alcota,Sun Aug 23 02:43:04 +0000 2020,"ya pero el dolar en chile esta mejor evaluado solo por los privados estranjeros del agua, luz, salud, etc, etc... e… https://t.co/Pm1IdA4x8d",0,,vallenar,dolar chile mejor evaluado solo privados estranjeros agua luz salud etc etc s t pm ida x d,90,0
29,5f41d7bd0132c41028c7688a,1297363699238305793,rosario9412,Sun Aug 23 02:43:04 +0000 2020,"RT @SaensRodrigo: Una cosa es lo que quiere el pueblo Mapuche, y otra muy distinta lo que quiere la CAM. 👇",0,,"Los Lagos, Chile",saensrodrigo sa quiere pueblo mapuche distinta quiere cam,57,0
30,5f41d7be0132c41028c7688c,1297363705018155009,ecubillosv,Sun Aug 23 02:43:05 +0000 2020,"RT @Bobadillarecha1: Quemar Chile no puede ser gratis.
Vota #Rechazo

El #Rechazo nuestro norte.
La unidad nuestro camino

#ELDiputadoDelRe…",0,,,bobadillarecha quemar chile puede ser gratis vota rechazo rechazo unidad camino eldiputadodelre,95,0
31,5f41d7bf0132c41028c7688e,1297363706343456768,pax_araucanii,Sun Aug 23 02:43:06 +0000 2020,"RT @EvelAraos: @guillier Y yo lamento que hayas nacido en Chile, que seas una porquería de persona. Hipócrita, cobarde, mentiroso, miserabl…",0,,Araucanía Región Chilena,evelaraos guillier lamento nacido chile porquer persona hip crita barde mentiroso miserabl,90,0
32,5f41d7bf0132c41028c76890,1297363708012908546,Alexis202016,Sun Aug 23 02:43:06 +0000 2020,RT @manuelotec: Algunos hipócritas a esto le llaman “estallido social”. Son unos miserables. Creen que se les puede ensuciar la boca si dic…,0,,,manuelotec hip critas llaman estallido social miserables creen puede ensuciar boca si dic,89,1
33,5f41d7c00132c41028c76892,1297363709547905024,programmer_cl,Sun Aug 23 02:43:06 +0000 2020,"RT @guillier: Costa Rica, país que supera a Chile en el salario mínimo, redactó su Constitución a través de una asamblea constituyente, dat…",0,,localhost(temp),guillier costa rica pa s supera chile salario m nimo redact constituci n trav s asamblea nstituyente dat,104,0
34,5f41d7c00132c41028c76894,1297363709929676801,Anaya85230210,Sun Aug 23 02:43:06 +0000 2020,@emeIIyy Chile y’all keep going on and on about normalize this and normalize that....just do it.....lmao,0,,,emeiiyy chile all keep going on and on about normalize this and normalize that just do it lmao,94,1
35,5f41d7c00132c41028c76896,1297363710814683136,bottle_ramune,Sun Aug 23 02:43:07 +0000 2020,@sleepisforlife chile i just woke up,0,,Fridge,sleepisforlife chile i just woke up,35,0
36,5f41d7c00132c41028c76898,1297363711351496705,Rivo352,Sun Aug 23 02:43:07 +0000 2020,"RT @AlexisMParedes: @FontirroigPablo Es sorprendente, pero tiene total lógica: es más, he visto iraníes que buscan pega en Chile luego de h…",0,,,alexismparedes fontirroigpablo sorprendente total l gica m s visto iran buscan pega chile luego h,97,0
37,5f41d7c10132c41028c7689a,1297363714111414276,Rafael_Seguros,Sun Aug 23 02:43:07 +0000 2020,"RT @ManuelConecta: Recibí el video de un padre de familia el cual, luego de haber emigrado hacia Chile por necesidad, solicitaba una “torti…",0,,,manuelconecta recib video padre familia luego haber emigrado hacia chile necesidad solicitaba to i,98,0
38,5f41d7c10132c41028c7689c,1297363714455277569,ignaciof40,Sun Aug 23 02:43:08 +0000 2020,"RT @RodrigoFrank20: Según la comuna de Recoleta, tuvieron que cambiar los alimentos de cajas, porque venían algunos productos malos.

Que r…",0,,Chile,rodrigofrank seg n muna re leta cambiar alimentos cajas ven an productos malos r,80,0
39,5f41d7c20132c41028c7689e,1297363718557306881,Mirmek4,Sun Aug 23 02:43:09 +0000 2020,RT @charlie_exe777: Bazinga: la serie https://t.co/bADQdlAeWZ,0,,Chile,charlie exe bazinga serie s t badqdlaewz,40,0
40,5f41d7c40132c41028c768a0,1297363726346190849,changomorrino,Sun Aug 23 02:43:10 +0000 2020,"RT @emedeche: https://t.co/R58wuCVytk
El que manda a Piñera desde el 2do piso, mostró un gráfico acerca del sueldo mínimo en Chile y fue el…",0,,,emedeche s t r wucvytk manda pi do piso mostr gr fi acerca sueldo m nimo chile,78,0
41,5f41d7c40132c41028c768a2,1297363727533080576,livetweetdisbih,Sun Aug 23 02:43:11 +0000 2020,@pers0no @chonirubies chile what is going on,0,,she/her,pers chonirubies chile what is going on,39,0
42,5f41d7c50132c41028c768a4,1297363731521908737,chileconvoca,Sun Aug 23 02:43:12 +0000 2020,"RT @Dieigou: Cristián Larroulet se suma al Apruebo y nos invita a ser como Costa Rica, país sin ejército, con un sistema de pensiones de ca…",0,,Matria,dieigou cristi n larroulet suma apruebo invita ser mo costa rica pa s ej rcito n sistema pensiones ca,101,0
43,5f41d7c50132c41028c768a6,1297363731874275328,pax_araucanii,Sun Aug 23 02:43:12 +0000 2020,RT @melnicksergio: hipócrita y de los grandes https://t.co/mRtGVVrCh1,0,,Araucanía Región Chilena,melnicksergio hip crita grandes s t mrtgvvrch,45,0
44,5f41d7c50132c41028c768a8,1297363732671213568,Anilira,Sun Aug 23 02:43:12 +0000 2020,"@JosAndrsMurillo Se ve muy linda, llegará a Chile?",0,,,josandrsmurillo ve linda llegar chile,37,0
45,5f41d7c60132c41028c768aa,1297363735229665280,monysalas13,Sun Aug 23 02:43:12 +0000 2020,RT @pdhernandezf: Sebastián Piñera (@sebastianpinera) es un sujeto que carece de toda credibilidad en Chile. Que triste terminar así despué…,0,,Venezuela,pdhernandezf sebasti n pi sebastianpinera sujeto carece toda credibilidad chile triste terminar as despu,104,0
46,5f41d7c60132c41028c768ac,1297363735422676994,patrisan62,Sun Aug 23 02:43:13 +0000 2020,"@PinedoFederico @biobio No les alcanzó con todo lo que pasó Chile , revueltas , cantidad de muertos por COVID , mal… https://t.co/OUAzdhhMqz",0,,Lanus,pinedofederi biobio alcanz n pas chile revueltas cantidad mue covid mal s t ouazdhhmqz,86,0
47,5f41d7c60132c41028c768ae,1297363738778046464,babylyshinonon,Sun Aug 23 02:43:13 +0000 2020,akihiko también está en tendencia en chile no puede seeer,0,,sinon month,akihiko tambi n est tendencia chile puede seeer,47,0
48,5f41d7c70132c41028c768b0,1297363738811445249,jazzjanaee,Sun Aug 23 02:43:13 +0000 2020,Chile the family has entered the group chat https://t.co/67pDURMCcE,0,,"Los Angeles, CA",chile the family entered the group chat s t pdurmcce,52,0
49,5f41d7c70132c41028c768b2,1297363742615896064,ChileanChinaski,Sun Aug 23 02:43:14 +0000 2020,"RT @floresdflorenci: Carolina Hidalgo terminó con la nariz fracturada, dedos marcados en el antebrazo y señas de puños y hematomas en la ca…",0,,,floresdflorenci carolina hidalgo termin n nariz fracturada dedos marcados antebrazo as pu hematomas ca,102,0
50,5f41d7c90132c41028c768b4,1297363747917443072,riigatonii,Sun Aug 23 02:43:16 +0000 2020,"RT @TwiddleDeeLee: @Mistyears I- sis, no❤️ It's the toxic hypocrisy for me chile, periodt.",0,,potato patch ,twiddledeelee mistyears i sis it s the toxic hypocrisy for chile periodt,72,0
51,5f41d7c90132c41028c768b6,1297363749871988737,LuiizVzla_29,Sun Aug 23 02:43:16 +0000 2020,"RT @ManuelConecta: Recibí el video de un padre de familia el cual, luego de haber emigrado hacia Chile por necesidad, solicitaba una “torti…",0,,Guarico-Venezuela,manuelconecta recib video padre familia luego haber emigrado hacia chile necesidad solicitaba to i,98,0
52,5f41d7c90132c41028c768b8,1297363750299807744,fineasslatrelle,Sun Aug 23 02:43:16 +0000 2020,@hoeslovequin 🤣🤣🤣 be safe chile!,0,,"Georgia, USA",hoeslovequin be safe chile,26,1
53,5f41d7ca0132c41028c768ba,1297363751704854528,ussith2102,Sun Aug 23 02:43:16 +0000 2020,@Poeta_HoChiMinh Nooo... del chino que se comió al murciégalo y que se fue de viaje a Europa y conoció a un chileno… https://t.co/BU6MgmTrVg,0,,Donde quepa...🤭,poeta hochiminh nooo chino murci galo viaje europa noci chileno s t bu mgmtrvg,78,0
54,5f41d7ca0132c41028c768bc,1297363751931465728,pax_araucanii,Sun Aug 23 02:43:16 +0000 2020,"RT @Marepot1: @melnicksergio Guillier es una vergüenza para el país: ha apoyado al terrorismo, prestado ropa al asesino Córdova, y ahora vi…",0,,Araucanía Región Chilena,marepot melnicksergio guillier verg enza pa s apoyado terrorismo prestado ropa asesino c rdova ahora vi,103,0
55,5f41d7ca0132c41028c768be,1297363751977529346,fmug94,Sun Aug 23 02:43:16 +0000 2020,RT @maldad86: #chile https://t.co/WXZ6DwBzxH,0,,"Santiago, Chile",maldad chile s t wxz dwbzxh,27,0
56,5f41d7ca0132c41028c768c0,1297363751973289986,GDLAhora,Sun Aug 23 02:43:16 +0000 2020,"@CristianViera A mí me gusta mucho el elote 100% natural. No limón o sal o chile. 
Simplemente sin nada.",0,,"Guadalajara, Jalisco",cristianviera m gusta elote natural lim n sal chile simplemente,63,1
57,5f41d7ca0132c41028c768c2,1297363752250114048,AsToldByCarl,Sun Aug 23 02:43:17 +0000 2020,All Brandy gotta do is play the Moesha theme song and it’s a done bun. Monica got some hits but not one was on our… https://t.co/ZDGLXUkW0O,0,United States,Between Mars and Atlanta. ,all brandy gotta do is play the moesha theme song and it s done bun monica got some hits but not one was on our s t zdglxukw,124,0
58,5f41d7ca0132c41028c768c4,1297363753701449728,conVOXco,Sun Aug 23 02:43:17 +0000 2020,RT @juanLR_r: Vamos a ser realistas. Un país que costea y permite que una ministra enloquecida vaya a crear un grupo de trabajo para luchar…,0,,España,juanlr r vamos ser realistas pa s stea permite ministra enloquecida vaya crear grupo trabajo luchar,99,0
59,5f41d7ca0132c41028c768c6,1297363755454562305,AGUSTINNAZAL1,Sun Aug 23 02:43:17 +0000 2020,"RT @joseantoniokast: Daniel Jadue será el candidato de la izquierda el 2021 y solo un candidato con ideas claras, fuerza y convicción lo po…",0,,,joseantoniokast daniel jadue ser candidato izquierda solo candidato n ideas claras fuerza nvicci n po,101,0
60,5f41d7cc0132c41028c768c8,1297363760361938944,Catalina2013,Sun Aug 23 02:43:18 +0000 2020,"RT @MegafonoPopular: CHILE |🔴 REGISTRÓ INÉDITO: Días  antes de cegar a #GustavoGatica, reporteros de Megafono Popular captaron a Claudio Cr…",0,,,megafonopopular chile registr in dito d as cegar gustavogatica repo eros megafono popular captaron claudio cr,109,1
61,5f41d7cc0132c41028c768ca,1297363760835964931,aebq2012,Sun Aug 23 02:43:19 +0000 2020,"RT @EvelAraos: @guillier Y yo lamento que hayas nacido en Chile, que seas una porquería de persona. Hipócrita, cobarde, mentiroso, miserabl…",0,,Chile,evelaraos guillier lamento nacido chile porquer persona hip crita barde mentiroso miserabl,90,0
62,5f41d7cc0132c41028c768cc,1297363760802336768,estvidela,Sun Aug 23 02:43:19 +0000 2020,"RT @manuelotec: Vaya otra vez, a rendirle homenaje a la primera línea terrorista. Igual como lo hizo en el ex Congreso. Usted está del lado…",0,,viña,manuelotec vaya vez rendirle homenaje primera l nea terrorista igual mo hizo ex congreso usted est lado,103,0
63,5f41d7cc0132c41028c768ce,1297363762048118785,Rgonbull,Sun Aug 23 02:43:19 +0000 2020,"@Cami_FloresO @hmlg52 Hubo cambio de gabinete, pero la verdad no se noto. Perdon si se noto, está cada día peor !!… https://t.co/MVngymNlN9",0,,,cami floreso hmlg cambio gabinete verdad noto perdon si noto est cada d peor s t mvngymnln,90,0
64,5f41d7cc0132c41028c768d0,1297363762647838720,SofiaSofa4,Sun Aug 23 02:43:19 +0000 2020,"RT @Juanca_bc: Luego del atentado en Araucanía, va a salir en ministro Pérez diciendo que no pudieron encontrar a los culpables debido a la…",0,,,juanca bc luego atentado araucan va salir ministro p rez diciendo pudieron ntrar culpables debido,97,0
65,5f41d7cc0132c41028c768d2,1297363763004207104,thatsteward,Sun Aug 23 02:43:19 +0000 2020,chile lemme glam up shet hahahaha,0,,clowneria st.,chile lemme glam up shet hahahaha,33,1
66,5f41d7cc0132c41028c768d4,1297363763314733057,bearayaa,Sun Aug 23 02:43:19 +0000 2020,"RT @RodrigoFrank20: Y la hija de Bachelet protestando por el Conflicto Mapuche en la Araucania y su mama fue presidenta de Chile 8 años.
Es…",0,,,rodrigofrank hija bachelet protestando conflicto mapuche araucania mama presidenta chile,88,0
67,5f41d7cd0132c41028c768d6,1297363764229156864,hectorarriag,Sun Aug 23 02:43:19 +0000 2020,"OJO MIS QUERIDOS PATRIOTAS 
OK",0,,,ojo queridos patriotas ok,25,1
68,5f41d7cd0132c41028c768d8,1297363765550252032,Sejuela603,Sun Aug 23 02:43:20 +0000 2020,"RT @aprachile: Confederación Nacional de Dueños de Camiones de Chile. CNDC

🔴Comunicado Oficial por ataque a camión en Malleco afectando a…",0,,,aprachile confederaci n nacional due camiones chile cndc comunicado oficial ataque cami n malle afectando,105,-1
69,5f41d7cd0132c41028c768da,1297363766737342474,sariuhhhh,Sun Aug 23 02:43:20 +0000 2020,PLEASE ZJSHSGSHHS,0,,,please zjshsgshhs,17,0
70,5f41d7ce0132c41028c768dc,1297363772017967104,1kujii,Sun Aug 23 02:43:21 +0000 2020,chile who you telling,0,,"Philadelphia, PA",chile who you telling,21,0
71,5f41d7ce0132c41028c768de,1297363772143796225,benja_dk,Sun Aug 23 02:43:21 +0000 2020,"@fel92m @rbcmilenario De todas las municipalidades de Chile, es la única con cajas rotas 🤔🤔🤔🤔",0,,,fel m rbcmilenario todas municipalidades chile nica n cajas rotas,65,0
72,5f41d7cf0132c41028c768e0,1297363773347500032,aebq2012,Sun Aug 23 02:43:22 +0000 2020,"RT @auddio_oc: @guillier HIPÓCRITA!
Apoyas a los terroristas y ahora que vez que Chile comienza a manifestarse en masa en contra del narco…",0,,Chile,auddio oc guillier hip crita apoyas terroristas ahora vez chile mienza manifestarse masa ntra nar,97,0
73,5f41d7d00132c41028c768e2,1297363777734746114,JClauFernandez,Sun Aug 23 02:43:23 +0000 2020,BILLETES DEL MUNDO: Chile https://t.co/mYhVyBMWN3,0,,BUENOS AIRES ARGENTINA,billetes mundo chile s t myhvybmwn,34,0
74,5f41d7d00132c41028c768e4,1297363778020024320,medusaglo,Sun Aug 23 02:43:23 +0000 2020,RT @AleNaviaVargas: @caritoeltit @AhUeOnAdO @pablocomplex Como muchos zorrones en Chile...Martin Larrain por nombrar al menos uno...pero la…,0,,"Punta Arenas, Chile",alenaviavargas caritoeltit ahueonado pablo mplex zorrones chile ma in larrain nombrar menos,91,0
75,5f41d7d00132c41028c768e6,1297363779437514753,camjunee,Sun Aug 23 02:43:23 +0000 2020,chile...anyways soooo,0,United States,(♓️♍️♊️),chile anyways soooo,19,0
76,5f41d7d10132c41028c768e8,1297363780951834627,LuuisD,Sun Aug 23 02:43:23 +0000 2020,RT @uchile: [UCHILE en la Prensa] Estudio chileno concluye que uso moderado de cannabis puede impactar aprendizaje en estudiantes de secund…,0,,Chile,uchile uchile prensa estudio chileno ncluye uso moderado cannabis puede impactar aprendizaje estudiantes secund,111,0
77,5f41d7d10132c41028c768ea,1297363782822514688,nellysnut,Sun Aug 23 02:43:24 +0000 2020,@groupieamore not u a swiffer chile   https://t.co/jAe4BSkMzQ,0,,𝘂𝗹𝗶,groupieamore not u swiffer chile s t jae bskmzq,47,0
78,5f41d7d10132c41028c768ec,1297363783380238337,IdaValentina7,Sun Aug 23 02:43:24 +0000 2020,"RT @Hugo_Gutierrez_: Chile Digno entregó propuestas al Servel para garantizar un Plebiscito democrático, participativo y seguro y exije dos…",0,,"Santiago, Metropolitana de San",hugo gutierrez chile digno entreg propuestas servel garantizar plebiscito democr pa icipativo seguro exije dos,110,0
79,5f41d7d10132c41028c768ee,1297363784818982912,Jeka56678577,Sun Aug 23 02:43:24 +0000 2020,RT @Max_Martin_R: Gobierno Indolente frente a caso real de Huelga de Hambre de Roxana Carrut tenemos el deber de entregarle nuestro apoyo…,0,,Chile,max ma in r gobierno indolente frente caso real huelga hambre roxana carrut deber entregarle apoyo,98,1
80,5f41d7d10132c41028c768f0,1297363785062252544,pilardonosog,Sun Aug 23 02:43:24 +0000 2020,"RT @PaulaAmaChile: Poema ""Chile se quema""
Señor Presidente:
¿Por qué abandonó
a toda su gente?
Su pueblo está aterrado,
está cansado.
Chile…",0,,El monte,paulaamachile poema chile quema or presidente qu abandon toda gente pueblo est aterrado est cansado chile,105,0
81,5f41d7d20132c41028c768f2,1297363785934610433,aaliyasabree,Sun Aug 23 02:43:25 +0000 2020,Lmaoooo I’m sorry y’all. That’s Zoe kravitz. Congrats to her,0,,,lmaoooo i m sorry all that s zoe kravitz congrats to her,56,-1
82,5f41d7d20132c41028c768f4,1297363787176202240,HanJisung_J1,Sun Aug 23 02:43:25 +0000 2020,"????
 I AM CONFUSED, is Chile a country?
I thought Chile meant child or it was some kind of pepper 🤯",0,,𝓗𝓸𝓹𝓮 𝔀𝓸𝓻𝓵𝓭  ,i am confused is chile untry i thought chile meant child or it was some kind of pepper,86,1
83,5f41d7d20132c41028c768f6,1297363788618964995,elisaberm,Sun Aug 23 02:43:25 +0000 2020,"RT @LeftraruQ: Hoy él está fallecido. Pero recuerdo vivamente cómo se afanaba y jactaba con amigos y frente a nosotros,  describiéndo él es…",0,,CHILE SANTIAGO,leftraruq hoy l est fallecido recuerdo vivamente c mo afanaba jactaba n amigos frente describi ndo l,100,0
84,5f41d7d30132c41028c768f8,1297363789508222977,JftAgustin,Sun Aug 23 02:43:25 +0000 2020,"El Chile que queremos depende de nosotros, trabajando día a día por el en todo ámbito social en que podamos.

#hipocrita 

#FelizSabado",0,,,chile queremos depende trabajando d d mbito social podamos hipocrita felizsabado,80,1
85,5f41d7d30132c41028c768fa,1297363790401609729,lightkamui,Sun Aug 23 02:43:26 +0000 2020,akihito es tendencia en chile eeee tanto drama pienso,0,,spoilers bla bla,akihito tendencia chile eeee drama pienso,41,0
86,5f41d7d30132c41028c768fc,1297363790925910016,Zafiro20201,Sun Aug 23 02:43:26 +0000 2020,RT @newegata: #ChilerechazaElTerrorismo a los politicos corruptos que no hacen nada por establecer el Estado de derecho!! #apoyoARoxanaCarr…,0,,,newegata chilerechazaelterrorismo politi s rruptos hacen establecer derecho apoyoaroxanacarr,92,0
87,5f41d7d30132c41028c768fe,1297363792066752512,sstarriest,Sun Aug 23 02:43:26 +0000 2020,@xuxisminee Chile! (Latin America) we're super far hahahaha,0,,She┊ 96'┊ 🖤💜🤍ᴀᴄᴇ ,xuxisminee chile latin america we re super far hahahaha,55,1
88,5f41d7d30132c41028c76900,1297363793316655106,seshat1966,Sun Aug 23 02:43:26 +0000 2020,"RT @pdhernandezf: En EE.UU. un criminal en serie condenado a 11 cadenas perpetuas. En Chile un doble homicida, condenado a 18 años a ser cu…",0,,,pdhernandezf ee uu criminal serie ndenado cadenas perpetuas chile doble homicida ndenado ser cu,95,-1
